Object Name,Attribute Name
pse__Rate_Card__c,LastModifiedById
pse__Rate_Card__c,SystemModstamp
pse__Rate_Card__c,LastViewedDate
pse__Rate_Card__c,LastReferencedDate
mkto_si__Marketo_Sales_Insight_Config__History,Id
mkto_si__Marketo_Sales_Insight_Config__History,IsDeleted
mkto_si__Marketo_Sales_Insight_Config__History,CreatedDate
mkto_si__Marketo_Sales_Insight_Config__History,CreatedById
mkto_si__Marketo_Sales_Insight_Config__History,ParentId
PS_Practices__c,Id
PS_Practices__c,IsDeleted
PS_Practices__c,Name
PS_Practices__c,CurrencyIsoCode
PS_Practices__c,CreatedDate
PS_Practices__c,CreatedById
PS_Practices__c,LastModifiedDate
PS_Practices__c,LastModifiedById
PS_Practices__c,SystemModstamp
Revenue_Recognition_Snapshot__History,Id
Revenue_Recognition_Snapshot__History,IsDeleted
Revenue_Recognition_Snapshot__History,CreatedDate
Revenue_Recognition_Snapshot__History,CreatedById
Revenue_Recognition_Snapshot__History,ParentId
AssociatedLocationHistory,Id
AssociatedLocationHistory,IsDeleted
AssociatedLocationHistory,CreatedDate
AssociatedLocationHistory,CreatedById
fferpcore__ERPProduct__c,Id
fferpcore__ERPProduct__c,IsDeleted
fferpcore__ERPProduct__c,Name
fferpcore__ERPProduct__c,CurrencyIsoCode
fferpcore__ERPProduct__c,CreatedDate
fferpcore__ERPProduct__c,CreatedById
fferpcore__ERPProduct__c,LastModifiedDate
fferpcore__ERPProduct__c,LastModifiedById
fferpcore__ERPProduct__c,SystemModstamp
fferpcore__ERPProduct__c,LastViewedDate
fferpcore__ERPProduct__c,LastReferencedDate
fferpcore__ff_Engagement__Share,Id
fferpcore__ff_Engagement__Share,IsDeleted
fferpcore__ff_Engagement__Share,LastModifiedDate
fferpcore__ff_Engagement__Share,LastModifiedById
fferpcore__ff_Engagement__Share,ParentId
fferpcore__ff_Engagement__Share,UserOrGroupId
fferpcore__ff_Engagement__Share,AccessLevel
fferpcore__ff_Engagement__Share,RowCause
ffrr__SettingsTestObject__c,Id
ffrr__SettingsTestObject__c,IsDeleted
ffrr__SettingsTestObject__c,Name
ffrr__SettingsTestObject__c,CurrencyIsoCode
ffrr__SettingsTestObject__c,CreatedDate
ffrr__SettingsTestObject__c,CreatedById
ffrr__SettingsTestObject__c,LastModifiedDate
ffrr__SettingsTestObject__c,LastModifiedById
ffrr__SettingsTestObject__c,SystemModstamp
SBQQ__LookupQuery__History,Id
SBQQ__LookupQuery__History,IsDeleted
SBQQ__LookupQuery__History,CreatedDate
SBQQ__LookupQuery__History,CreatedById
SBQQ__LookupQuery__History,ParentId
Zuora__SubscriptionHistory__Share,Id
Zuora__SubscriptionHistory__Share,IsDeleted
Zuora__SubscriptionHistory__Share,LastModifiedDate
Zuora__SubscriptionHistory__Share,LastModifiedById
Zuora__SubscriptionHistory__Share,ParentId
Zuora__SubscriptionHistory__Share,UserOrGroupId
Zuora__SubscriptionHistory__Share,AccessLevel
Zuora__SubscriptionHistory__Share,RowCause
DSCORGPKG__Triggered_Append_Clean__c,Id
DSCORGPKG__Triggered_Append_Clean__c,IsDeleted
DSCORGPKG__Triggered_Append_Clean__c,Name
DSCORGPKG__Triggered_Append_Clean__c,CurrencyIsoCode
DSCORGPKG__Triggered_Append_Clean__c,CreatedDate
DSCORGPKG__Triggered_Append_Clean__c,CreatedById
DSCORGPKG__Triggered_Append_Clean__c,LastModifiedDate
DSCORGPKG__Triggered_Append_Clean__c,LastModifiedById
DSCORGPKG__Triggered_Append_Clean__c,SystemModstamp
ffrr__StagingSummary__Share,Id
ffrr__StagingSummary__Share,IsDeleted
ffrr__StagingSummary__Share,LastModifiedDate
ffrr__StagingSummary__Share,LastModifiedById
ffrr__StagingSummary__Share,ParentId
ffrr__StagingSummary__Share,UserOrGroupId
ffrr__StagingSummary__Share,AccessLevel
ffrr__StagingSummary__Share,RowCause
SBQQ__Dimension__c,Id
SBQQ__Dimension__c,IsDeleted
SBQQ__Dimension__c,Name
SBQQ__Dimension__c,CurrencyIsoCode
SBQQ__Dimension__c,CreatedDate
SBQQ__Dimension__c,CreatedById
SBQQ__Dimension__c,LastModifiedDate
SBQQ__Dimension__c,LastModifiedById
SBQQ__Dimension__c,SystemModstamp
mkto_si__Marketo_Sales_Insight_Config__c,Id
mkto_si__Marketo_Sales_Insight_Config__c,IsDeleted
mkto_si__Marketo_Sales_Insight_Config__c,Name
mkto_si__Marketo_Sales_Insight_Config__c,CurrencyIsoCode
mkto_si__Marketo_Sales_Insight_Config__c,CreatedDate
mkto_si__Marketo_Sales_Insight_Config__c,CreatedById
mkto_si__Marketo_Sales_Insight_Config__c,LastModifiedDate
mkto_si__Marketo_Sales_Insight_Config__c,LastModifiedById
mkto_si__Marketo_Sales_Insight_Config__c,SystemModstamp
mkto_si__Marketo_Sales_Insight_Config__c,LastViewedDate
mkto_si__Marketo_Sales_Insight_Config__c,LastReferencedDate
LeanData__LD_Territory__c,Id
LeanData__LD_Territory__c,IsDeleted
LeanData__LD_Territory__c,Name
LeanData__LD_Territory__c,CurrencyIsoCode
LeanData__LD_Territory__c,CreatedDate
LeanData__LD_Territory__c,CreatedById
LeanData__LD_Territory__c,LastModifiedDate
LeanData__LD_Territory__c,LastModifiedById
LeanData__LD_Territory__c,SystemModstamp
fferpcore__ScheduledJob__c,Id
fferpcore__ScheduledJob__c,IsDeleted
fferpcore__ScheduledJob__c,Name
fferpcore__ScheduledJob__c,CurrencyIsoCode
fferpcore__ScheduledJob__c,CreatedDate
fferpcore__ScheduledJob__c,CreatedById
fferpcore__ScheduledJob__c,LastModifiedDate
fferpcore__ScheduledJob__c,LastModifiedById
fferpcore__ScheduledJob__c,SystemModstamp
fferpcore__ScheduledJob__c,LastViewedDate
fferpcore__ScheduledJob__c,LastReferencedDate
Location,Id
Location,IsDeleted
Location,Name
Location,CurrencyIsoCode
Location,CreatedDate
Location,CreatedById
Location,LastModifiedDate
Location,LastModifiedById
Location,SystemModstamp
Location,LastViewedDate
Location,LastReferencedDate
Location,Description
pse__Missing_Timecards__c,Id
pse__Missing_Timecards__c,IsDeleted
pse__Missing_Timecards__c,Name
pse__Missing_Timecards__c,CurrencyIsoCode
pse__Missing_Timecards__c,CreatedDate
pse__Missing_Timecards__c,CreatedById
pse__Missing_Timecards__c,LastModifiedDate
pse__Missing_Timecards__c,LastModifiedById
pse__Missing_Timecards__c,SystemModstamp
fferpcore__FeatureConsoleFeature__mdt,Id
Subscription_Mapping__mdt,Id
EVA_Snapshot__c,Id
EVA_Snapshot__c,IsDeleted
EVA_Snapshot__c,Name
EVA_Snapshot__c,CurrencyIsoCode
EVA_Snapshot__c,CreatedDate
EVA_Snapshot__c,CreatedById
EVA_Snapshot__c,LastModifiedDate
EVA_Snapshot__c,LastModifiedById
EVA_Snapshot__c,SystemModstamp
EVA_Snapshot__c,LastViewedDate
EVA_Snapshot__c,LastReferencedDate
pse__Experience__Share,Id
pse__Experience__Share,IsDeleted
pse__Experience__Share,LastModifiedDate
pse__Experience__Share,LastModifiedById
pse__Experience__Share,ParentId
pse__Experience__Share,UserOrGroupId
pse__Experience__Share,AccessLevel
pse__Experience__Share,RowCause
dfsle__RecipientStatus__History,Id
dfsle__RecipientStatus__History,IsDeleted
dfsle__RecipientStatus__History,CreatedDate
dfsle__RecipientStatus__History,CreatedById
dfsle__RecipientStatus__History,ParentId
pse__Work_Calendar__History,Id
pse__Work_Calendar__History,IsDeleted
pse__Work_Calendar__History,CreatedDate
pse__Work_Calendar__History,CreatedById
pse__Work_Calendar__History,ParentId
TestSuiteMembership,Id
TestSuiteMembership,IsDeleted
TestSuiteMembership,CreatedDate
TestSuiteMembership,CreatedById
TestSuiteMembership,LastModifiedDate
TestSuiteMembership,LastModifiedById
TestSuiteMembership,SystemModstamp
pse__Milestone__c,Id
pse__Milestone__c,IsDeleted
pse__Milestone__c,Name
pse__Milestone__c,CurrencyIsoCode
pse__Milestone__c,CreatedDate
pse__Milestone__c,CreatedById
pse__Milestone__c,LastModifiedDate
pse__Milestone__c,LastModifiedById
pse__Milestone__c,SystemModstamp
pse__Milestone__c,LastViewedDate
pse__Milestone__c,LastReferencedDate
TopicFeed,Id
TopicFeed,IsDeleted
TopicFeed,CreatedDate
TopicFeed,CreatedById
TopicFeed,LastModifiedDate
TopicFeed,SystemModstamp
TopicFeed,ParentId
OmniSupervisorConfig,Id
OmniSupervisorConfig,IsDeleted
OmniSupervisorConfig,CreatedDate
OmniSupervisorConfig,CreatedById
OmniSupervisorConfig,LastModifiedDate
OmniSupervisorConfig,LastModifiedById
OmniSupervisorConfig,SystemModstamp
bizible2__Bizible_Event__Share,Id
bizible2__Bizible_Event__Share,IsDeleted
bizible2__Bizible_Event__Share,LastModifiedDate
bizible2__Bizible_Event__Share,LastModifiedById
bizible2__Bizible_Event__Share,ParentId
bizible2__Bizible_Event__Share,UserOrGroupId
bizible2__Bizible_Event__Share,AccessLevel
bizible2__Bizible_Event__Share,RowCause
NetworkModeration,Id
NetworkModeration,CreatedDate
NetworkModeration,CreatedById
TempObj__c,Id
TempObj__c,IsDeleted
TempObj__c,Name
TempObj__c,CurrencyIsoCode
TempObj__c,CreatedDate
TempObj__c,CreatedById
TempObj__c,LastModifiedDate
TempObj__c,LastModifiedById
TempObj__c,SystemModstamp
fferpcore__AccountCreditTerms__c,Id
fferpcore__AccountCreditTerms__c,IsDeleted
fferpcore__AccountCreditTerms__c,Name
fferpcore__AccountCreditTerms__c,CurrencyIsoCode
fferpcore__AccountCreditTerms__c,CreatedDate
fferpcore__AccountCreditTerms__c,CreatedById
fferpcore__AccountCreditTerms__c,LastModifiedDate
fferpcore__AccountCreditTerms__c,LastModifiedById
fferpcore__AccountCreditTerms__c,SystemModstamp
OpportunitySplitType,Id
OpportunitySplitType,IsDeleted
OpportunitySplitType,CreatedDate
OpportunitySplitType,CreatedById
OpportunitySplitType,LastModifiedDate
OpportunitySplitType,LastModifiedById
OpportunitySplitType,SystemModstamp
OpportunitySplitType,Description
ffrr__StagingDetail__Share,Id
ffrr__StagingDetail__Share,IsDeleted
ffrr__StagingDetail__Share,LastModifiedDate
ffrr__StagingDetail__Share,LastModifiedById
ffrr__StagingDetail__Share,ParentId
ffrr__StagingDetail__Share,UserOrGroupId
ffrr__StagingDetail__Share,AccessLevel
ffrr__StagingDetail__Share,RowCause
Community_Banner__Share,Id
Community_Banner__Share,IsDeleted
Community_Banner__Share,LastModifiedDate
Community_Banner__Share,LastModifiedById
Community_Banner__Share,ParentId
Community_Banner__Share,UserOrGroupId
Community_Banner__Share,AccessLevel
Community_Banner__Share,RowCause
ContentDocument,Id
ContentDocument,IsDeleted
ContentDocument,CreatedDate
ContentDocument,CreatedById
ContentDocument,LastModifiedDate
ContentDocument,LastModifiedById
ContentDocument,SystemModstamp
ContentDocument,LastViewedDate
ContentDocument,LastReferencedDate
ContentDocument,Description
ContentDocument,ParentId
bizible2__Bizible_History__c,Id
bizible2__Bizible_History__c,IsDeleted
bizible2__Bizible_History__c,Name
bizible2__Bizible_History__c,CurrencyIsoCode
bizible2__Bizible_History__c,CreatedDate
bizible2__Bizible_History__c,CreatedById
bizible2__Bizible_History__c,LastModifiedDate
bizible2__Bizible_History__c,LastModifiedById
bizible2__Bizible_History__c,SystemModstamp
CloudingoAgent__AccountContact__c,Id
CloudingoAgent__AccountContact__c,IsDeleted
CloudingoAgent__AccountContact__c,Name
CloudingoAgent__AccountContact__c,CurrencyIsoCode
CloudingoAgent__AccountContact__c,CreatedDate
CloudingoAgent__AccountContact__c,CreatedById
CloudingoAgent__AccountContact__c,LastModifiedDate
CloudingoAgent__AccountContact__c,LastModifiedById
CloudingoAgent__AccountContact__c,SystemModstamp
pse__Time_Period__c,Id
pse__Time_Period__c,IsDeleted
pse__Time_Period__c,Name
pse__Time_Period__c,CurrencyIsoCode
pse__Time_Period__c,CreatedDate
pse__Time_Period__c,CreatedById
pse__Time_Period__c,LastModifiedDate
pse__Time_Period__c,LastModifiedById
pse__Time_Period__c,SystemModstamp
pse__Time_Period__c,LastViewedDate
pse__Time_Period__c,LastReferencedDate
pse__Integration_Hub_Connector_Instances__c,Id
pse__Integration_Hub_Connector_Instances__c,IsDeleted
pse__Integration_Hub_Connector_Instances__c,Name
pse__Integration_Hub_Connector_Instances__c,CurrencyIsoCode
pse__Integration_Hub_Connector_Instances__c,CreatedDate
pse__Integration_Hub_Connector_Instances__c,CreatedById
pse__Integration_Hub_Connector_Instances__c,LastModifiedDate
pse__Integration_Hub_Connector_Instances__c,LastModifiedById
pse__Integration_Hub_Connector_Instances__c,SystemModstamp
DL_VC__Business_Case__c,Id
DL_VC__Business_Case__c,IsDeleted
DL_VC__Business_Case__c,Name
DL_VC__Business_Case__c,CurrencyIsoCode
DL_VC__Business_Case__c,CreatedDate
DL_VC__Business_Case__c,CreatedById
DL_VC__Business_Case__c,LastModifiedDate
DL_VC__Business_Case__c,LastModifiedById
DL_VC__Business_Case__c,SystemModstamp
MilestoneType,Id
MilestoneType,Name
MilestoneType,CreatedDate
MilestoneType,CreatedById
MilestoneType,LastModifiedDate
MilestoneType,LastModifiedById
MilestoneType,SystemModstamp
MilestoneType,Description
pse__Assignment_Daily_Note__History,Id
pse__Assignment_Daily_Note__History,IsDeleted
pse__Assignment_Daily_Note__History,CreatedDate
pse__Assignment_Daily_Note__History,CreatedById
pse__Assignment_Daily_Note__History,ParentId
Pre_Paid_T_M_Amount__c,Id
Pre_Paid_T_M_Amount__c,IsDeleted
Pre_Paid_T_M_Amount__c,Name
Pre_Paid_T_M_Amount__c,CurrencyIsoCode
Pre_Paid_T_M_Amount__c,CreatedDate
Pre_Paid_T_M_Amount__c,CreatedById
Pre_Paid_T_M_Amount__c,LastModifiedDate
Pre_Paid_T_M_Amount__c,LastModifiedById
Pre_Paid_T_M_Amount__c,SystemModstamp
Task,Id
Task,IsDeleted
Task,CurrencyIsoCode
Task,CreatedDate
Task,CreatedById
Task,LastModifiedDate
Task,LastModifiedById
Task,SystemModstamp
Task,Description
Opportunity_Forecast_Summary__c,Id
Opportunity_Forecast_Summary__c,IsDeleted
Opportunity_Forecast_Summary__c,Name
Opportunity_Forecast_Summary__c,CurrencyIsoCode
Opportunity_Forecast_Summary__c,CreatedDate
Opportunity_Forecast_Summary__c,CreatedById
Opportunity_Forecast_Summary__c,LastModifiedDate
Opportunity_Forecast_Summary__c,LastModifiedById
Opportunity_Forecast_Summary__c,SystemModstamp
pse__fflib_BatchProcess__Share,Id
pse__fflib_BatchProcess__Share,IsDeleted
pse__fflib_BatchProcess__Share,LastModifiedDate
pse__fflib_BatchProcess__Share,LastModifiedById
pse__fflib_BatchProcess__Share,ParentId
pse__fflib_BatchProcess__Share,UserOrGroupId
pse__fflib_BatchProcess__Share,AccessLevel
pse__fflib_BatchProcess__Share,RowCause
Field_Trip__Object_Analysis__c,Id
Field_Trip__Object_Analysis__c,IsDeleted
Field_Trip__Object_Analysis__c,Name
Field_Trip__Object_Analysis__c,CurrencyIsoCode
Field_Trip__Object_Analysis__c,CreatedDate
Field_Trip__Object_Analysis__c,CreatedById
Field_Trip__Object_Analysis__c,LastModifiedDate
Field_Trip__Object_Analysis__c,LastModifiedById
Field_Trip__Object_Analysis__c,SystemModstamp
Field_Trip__Object_Analysis__c,LastViewedDate
Field_Trip__Object_Analysis__c,LastReferencedDate
SBQQ__TermCondition__c,Id
SBQQ__TermCondition__c,IsDeleted
SBQQ__TermCondition__c,Name
SBQQ__TermCondition__c,CurrencyIsoCode
SBQQ__TermCondition__c,CreatedDate
SBQQ__TermCondition__c,CreatedById
SBQQ__TermCondition__c,LastModifiedDate
SBQQ__TermCondition__c,LastModifiedById
SBQQ__TermCondition__c,SystemModstamp
CaseSubjectParticle,Id
CaseSubjectParticle,IsDeleted
CaseSubjectParticle,CreatedDate
CaseSubjectParticle,CreatedById
CaseSubjectParticle,LastModifiedDate
CaseSubjectParticle,LastModifiedById
CaseSubjectParticle,SystemModstamp
Project_Budget_Snapshot__c,Id
Project_Budget_Snapshot__c,IsDeleted
Project_Budget_Snapshot__c,Name
Project_Budget_Snapshot__c,CurrencyIsoCode
Project_Budget_Snapshot__c,CreatedDate
Project_Budget_Snapshot__c,CreatedById
Project_Budget_Snapshot__c,LastModifiedDate
Project_Budget_Snapshot__c,LastModifiedById
Project_Budget_Snapshot__c,SystemModstamp
ActiveScratchOrgShare,Id
ActiveScratchOrgShare,IsDeleted
ActiveScratchOrgShare,LastModifiedDate
ActiveScratchOrgShare,LastModifiedById
ActiveScratchOrgShare,ParentId
ActiveScratchOrgShare,UserOrGroupId
ActiveScratchOrgShare,AccessLevel
ActiveScratchOrgShare,RowCause
QuickTextHistory,Id
QuickTextHistory,IsDeleted
QuickTextHistory,CreatedDate
QuickTextHistory,CreatedById
ffrr__ForecastScheduleDefinition__History,Id
ffrr__ForecastScheduleDefinition__History,IsDeleted
ffrr__ForecastScheduleDefinition__History,CreatedDate
ffrr__ForecastScheduleDefinition__History,CreatedById
ffrr__ForecastScheduleDefinition__History,ParentId
Network,Id
Network,Name
Network,CreatedDate
Network,CreatedById
Network,LastModifiedDate
Network,LastModifiedById
Network,SystemModstamp
Network,Description
Project_Lesson_Learned__History,Id
Project_Lesson_Learned__History,IsDeleted
Project_Lesson_Learned__History,CreatedDate
Project_Lesson_Learned__History,CreatedById
Project_Lesson_Learned__History,ParentId
pse__Backlog_Detail_Converted__Share,Id
pse__Backlog_Detail_Converted__Share,IsDeleted
pse__Backlog_Detail_Converted__Share,LastModifiedDate
pse__Backlog_Detail_Converted__Share,LastModifiedById
pse__Backlog_Detail_Converted__Share,ParentId
pse__Backlog_Detail_Converted__Share,UserOrGroupId
pse__Backlog_Detail_Converted__Share,AccessLevel
pse__Backlog_Detail_Converted__Share,RowCause
Case_History__c,Id
Case_History__c,IsDeleted
Case_History__c,Name
Case_History__c,CurrencyIsoCode
Case_History__c,CreatedDate
Case_History__c,CreatedById
Case_History__c,LastModifiedDate
Case_History__c,LastModifiedById
Case_History__c,SystemModstamp
DirectMessage,Id
DirectMessage,Name
DirectMessage,SystemModstamp
Tiger_Team_Member__c,Id
Tiger_Team_Member__c,IsDeleted
Tiger_Team_Member__c,Name
Tiger_Team_Member__c,CurrencyIsoCode
Tiger_Team_Member__c,CreatedDate
Tiger_Team_Member__c,CreatedById
Tiger_Team_Member__c,LastModifiedDate
Tiger_Team_Member__c,LastModifiedById
Tiger_Team_Member__c,SystemModstamp
pse__Project_Task_Dependency__c,Id
pse__Project_Task_Dependency__c,IsDeleted
pse__Project_Task_Dependency__c,Name
pse__Project_Task_Dependency__c,CurrencyIsoCode
pse__Project_Task_Dependency__c,CreatedDate
pse__Project_Task_Dependency__c,CreatedById
pse__Project_Task_Dependency__c,LastModifiedDate
pse__Project_Task_Dependency__c,LastModifiedById
pse__Project_Task_Dependency__c,SystemModstamp
fferpcore__ExchangeRateSettings__c,Id
fferpcore__ExchangeRateSettings__c,IsDeleted
fferpcore__ExchangeRateSettings__c,Name
fferpcore__ExchangeRateSettings__c,CurrencyIsoCode
fferpcore__ExchangeRateSettings__c,CreatedDate
fferpcore__ExchangeRateSettings__c,CreatedById
fferpcore__ExchangeRateSettings__c,LastModifiedDate
fferpcore__ExchangeRateSettings__c,LastModifiedById
fferpcore__ExchangeRateSettings__c,SystemModstamp
pse__Timecard_Entry_UI_Global__c,Id
pse__Timecard_Entry_UI_Global__c,IsDeleted
pse__Timecard_Entry_UI_Global__c,Name
pse__Timecard_Entry_UI_Global__c,CurrencyIsoCode
pse__Timecard_Entry_UI_Global__c,CreatedDate
pse__Timecard_Entry_UI_Global__c,CreatedById
pse__Timecard_Entry_UI_Global__c,LastModifiedDate
pse__Timecard_Entry_UI_Global__c,LastModifiedById
pse__Timecard_Entry_UI_Global__c,SystemModstamp
Invoice_Line__c,Id
Invoice_Line__c,IsDeleted
Invoice_Line__c,Name
Invoice_Line__c,CurrencyIsoCode
Invoice_Line__c,CreatedDate
Invoice_Line__c,CreatedById
Invoice_Line__c,LastModifiedDate
Invoice_Line__c,LastModifiedById
Invoice_Line__c,SystemModstamp
Invoice_Line__c,LastViewedDate
Invoice_Line__c,LastReferencedDate
ChatterConversation,Id
nwcs_ldl__User__c,Id
nwcs_ldl__User__c,IsDeleted
nwcs_ldl__User__c,Name
nwcs_ldl__User__c,CurrencyIsoCode
nwcs_ldl__User__c,CreatedDate
nwcs_ldl__User__c,CreatedById
nwcs_ldl__User__c,LastModifiedDate
nwcs_ldl__User__c,LastModifiedById
nwcs_ldl__User__c,SystemModstamp
ChatterConversationMember,Id
LoginHistory,Id
AppMenuItem,Id
AppMenuItem,IsDeleted
AppMenuItem,Name
AppMenuItem,CreatedDate
AppMenuItem,CreatedById
AppMenuItem,LastModifiedDate
AppMenuItem,LastModifiedById
AppMenuItem,SystemModstamp
AppMenuItem,Description
ContentWorkspace,Id
ContentWorkspace,Name
ContentWorkspace,CreatedDate
ContentWorkspace,CreatedById
ContentWorkspace,LastModifiedDate
ContentWorkspace,LastModifiedById
ContentWorkspace,SystemModstamp
ContentWorkspace,Description
rfpio__CustomAL__History,Id
rfpio__CustomAL__History,IsDeleted
rfpio__CustomAL__History,CreatedDate
rfpio__CustomAL__History,CreatedById
rfpio__CustomAL__History,ParentId
Zuora__ZInvoice__c,Id
Zuora__ZInvoice__c,IsDeleted
Zuora__ZInvoice__c,Name
Zuora__ZInvoice__c,CurrencyIsoCode
Zuora__ZInvoice__c,CreatedDate
Zuora__ZInvoice__c,CreatedById
Zuora__ZInvoice__c,LastModifiedDate
Zuora__ZInvoice__c,LastModifiedById
Zuora__ZInvoice__c,SystemModstamp
NetworkPageOverride,Id
NetworkPageOverride,IsDeleted
NetworkPageOverride,CreatedDate
NetworkPageOverride,CreatedById
NetworkPageOverride,LastModifiedDate
NetworkPageOverride,LastModifiedById
NetworkPageOverride,SystemModstamp
Zuora__Refund__c,Id
Zuora__Refund__c,IsDeleted
Zuora__Refund__c,Name
Zuora__Refund__c,CurrencyIsoCode
Zuora__Refund__c,CreatedDate
Zuora__Refund__c,CreatedById
Zuora__Refund__c,LastModifiedDate
Zuora__Refund__c,LastModifiedById
Zuora__Refund__c,SystemModstamp
LeanData__LD_Partner_Log__c,Id
LeanData__LD_Partner_Log__c,IsDeleted
LeanData__LD_Partner_Log__c,Name
LeanData__LD_Partner_Log__c,CurrencyIsoCode
LeanData__LD_Partner_Log__c,CreatedDate
LeanData__LD_Partner_Log__c,CreatedById
LeanData__LD_Partner_Log__c,LastModifiedDate
LeanData__LD_Partner_Log__c,LastModifiedById
